ID_NOTICIERO,FECHA_TESTIGO,TIPO_VALORACION,CANDIDATO,FRASE_ESTEREOTIPO_GENERAL,FRASE_POSITIVA,FRASE_NEGATIVA,FRASE_ENFOQUE,DURACION_MINUTOS
6,12/04/2024,S,CSP,,,,,2.15
6,12/04/2024,S,JAM,,,,,0.75
6,13/03/2024,S,BXGR,,,,,0.6833333333333333
6,13/03/2024,S,CSP,,,,,0.7833333333333333
6,13/03/2024,S,JAM,,,,,0.7166666666666667
6,14/03/2024,S,BXGR,,,,,3.3666666666666667
6,14/03/2024,S,CSP,,,,,3.5833333333333335
6,14/03/2024,S,JAM,,,,,3.3666666666666667
6,15/03/2024,S,BXGR,,,,,0.8166666666666667
6,15/03/2024,S,CSP,,,,,0.7
6,15/03/2024,S,JAM,,,,,0.7833333333333333
6,15/04/2024,S,BXGR,,,,,0.7333333333333333
6,15/04/2024,S,CSP,,,,,0.7833333333333333
6,15/04/2024,S,JAM,,,,,0.7166666666666667
6,16/04/2024,S,BXGR,,,,,1.85
6,16/04/2024,S,CSP,,,,,1.7666666666666668
6,16/04/2024,S,JAM,,,,,1.6500000000000001
6,17/04/2024,S,BXGR,,,,,0.7666666666666667
6,17/04/2024,S,CSP,,,,,0.75
6,17/04/2024,S,JAM,,,,,0.6
6,18/03/2024,S,BXGR,,,,,0.6666666666666666
6,18/03/2024,S,CSP,,,,,0.7166666666666667
6,18/03/2024,S,JAM,,,,,0.7333333333333333
6,18/04/2024,S,BXGR,,,,,1.0333333333333334
6,18/04/2024,S,CSP,,,,,0.8333333333333334
6,18/04/2024,S,JAM,,,,,0.7166666666666667
6,19/03/2024,S,BXGR,,,,,2.3666666666666667
6,19/03/2024,S,CSP,,,,,2.3666666666666667
6,19/03/2024,S,JAM,,,,,2.3666666666666667
6,19/04/2024,S,BXGR,,,,,2.4499999999999997
6,19/04/2024,S,CSP,,,,,1.9
6,19/04/2024,S,JAM,,,,,1.6
6,20/03/2024,S,BXGR,,,,,0.85
6,20/03/2024,S,CSP,,,,,1.6666666666666665
6,20/03/2024,S,JAM,,,,,0.8166666666666667
6,21/03/2024,S,BXGR,,,,,0.8333333333333334
6,21/03/2024,S,CSP,,,,,0.6666666666666666
6,21/03/2024,S,JAM,,,,,0.7833333333333333
6,21/03/2024,S,SE,,,,,2.5
6,22/03/2024,S,BXGR,,,,,2.6
6,22/03/2024,S,CSP,,,,,0.8166666666666667
6,22/03/2024,S,JAM,,,,,0.8
6,22/04/2024,S,BXGR,,,,,0.6
6,22/04/2024,S,CSP,,,,,7.0
6,22/04/2024,S,JAM,,,,,0.7666666666666667
6,23/04/2024,S,BXGR,,,,,0.7666666666666667
6,23/04/2024,S,CSP,,,,,0.7166666666666667
6,23/04/2024,S,JAM,,,,,0.75
6,24/04/2024,S,BXGR,,,,,0.8333333333333334
6,24/04/2024,S,CSP,,,,,0.7999999999999999
6,24/04/2024,S,JAM,,,,,0.7999999999999999
6,24/04/2024,S,SE,,,,,1.4666666666666666
6,25/03/2024,S,BXGR,,,,,1.25
6,25/03/2024,S,CSP,,,,,1.4
6,25/03/2024,S,JAM,,,,,1.1333333333333333
6,25/04/2024,S,BXGR,,,,,0.41666666666666663
6,25/04/2024,S,CSP,,,,,0.7999999999999999
6,25/04/2024,S,JAM,,,,,0.5666666666666667
6,26/03/2024,S,BXGR,,,,,0.6333333333333333
6,26/03/2024,S,CSP,,,,,1.0833333333333335
6,26/03/2024,S,JAM,,,,,0.8166666666666667
6,26/04/2024,S,BXGR,,,,,0.9
6,26/04/2024,S,CSP,,,,,0.8500000000000001
6,26/04/2024,S,JAM,,,,,0.6833333333333335
6,27/03/2024,S,BXGR,,,,,1.0166666666666666
6,27/03/2024,S,CSP,,,,,1.3833333333333333
6,27/03/2024,S,JAM,,,,,1.3666666666666667
6,28/03/2024,S,BXGR,,,,,0.48333333333333334
6,28/03/2024,S,CSP,,,,,0.7166666666666667
6,28/03/2024,S,JAM,,,,,0.8166666666666667
6,29/03/2024,S,BXGR,,,,,0.31666666666666665
6,29/03/2024,S,CSP,,,,,0.43333333333333335
6,29/03/2024,S,JAM,,,,,0.7333333333333333
6,29/04/2024,S,BXGR,,,,,42.43333333333333
6,29/04/2024,S,CSP,,,,,45.51666666666667
6,29/04/2024,S,JAM,,,,,30.833333333333325
6,29/04/2024,S,SE,,,,,2.9
6,30/04/2024,S,BXGR,,,,,1.3
6,30/04/2024,S,CSP,,,,,0.85
6,30/04/2024,S,JAM,,,,,0.7333333333333334
6,30/04/2024,S,SE,,,,,1.1666666666666667
7,01/03/2024,N,BXGR,,,"A ver, ¿lo mismo van a hacer con Xóchitl Gálvez? Sí, lo mismo van a hacer, sí. ¿Va a haber acarreados? Sí, en ambas campañas va a haber acarreados, va a haber bots, va a haber lo que usted quiera, en las dos. Y pos'ya (sic) hay algunos de ellos hoy en el Zócalo amaneciendo.",,0.5833333333333334
7,01/03/2024,N,BXGR,,,"Muchas de las cosas que van a hacer, no se pueden cumplir, mucho de lo que nos van a prometer, no se puede, no hay manera, no hay dinero, no hay forma, no se puede, ¡no les haga caso! Piense en la promesa que le den, si eso realmente lo van a cumplir, si pueden, ¿con qué dinero va a salir?, ¿con qué ojos, papá?, o ¿con qué ojos, mamá?, en este caso. ""Vamos a dar más becas"", ¿con qué ojos?, o sea ya no hay lana, de verdad, ya no hay lana.",,3.5
7,01/03/2024,N,BXGR,,,"Ojalá que los spots los hagan más inteligentes y podamos saber qué diablos se proponen, pero, pues, si quieren hacer tonterías como están haciendo, pues, las van a hacer.","Ojalá que los spots los hagan más inteligentes y podamos saber qué diablos se proponen, pero, pues, si quieren hacer tonterías como están haciendo, pues, las van a hacer.",1.2
7,01/03/2024,N,CSP,,,"A ver, ¿lo mismo van a hacer con Xóchitl Gálvez? Sí, lo mismo van a hacer, sí. ¿Va a haber acarreados? Sí, en ambas campañas va a haber acarreados, va a haber bots, va a haber lo que usted quiera, en las dos. Y pos'ya (sic) hay algunos de ellos hoy en el Zócalo amaneciendo.",,0.5833333333333334
7,01/03/2024,N,CSP,,,"Muchas de las cosas que van a hacer, no se pueden cumplir, mucho de lo que nos van a prometer, no se puede, no hay manera, no hay dinero, no hay forma, no se puede, ¡no les haga caso! Piense en la promesa que le den, si eso realmente lo van a cumplir, si pueden, ¿con qué dinero va a salir?, ¿con qué ojos, papá?, o ¿con qué ojos, mamá?, en este caso. ""Vamos a dar más becas"", ¿con qué ojos?, o sea ya no hay lana, de verdad, ya no hay lana.",,3.5
7,01/03/2024,N,CSP,,,"Ojalá que los spots los hagan más inteligentes y podamos saber qué diablos se proponen, pero, pues, si quieren hacer tonterías como están haciendo, pues, las van a hacer.","Ojalá que los spots los hagan más inteligentes y podamos saber qué diablos se proponen, pero, pues, si quieren hacer tonterías como están haciendo, pues, las van a hacer.",1.2
7,01/03/2024,N,JAM,,,"Jorge Álvarez Máynez, de MOVIMIENTO CIUDADANO, va a arrancar sin el apoyo de Enrique Alfaro, sin el apoyo de Grupo Jalisco, que es un grupo poderoso para MOVIMIENTO CIUDADANO. Van cojos, van mancos, van, van con una buena estocada en MC. Están peleando no el segundo lugar, mucho menos la Presidencia de la República, están peleando mantener el registro.",,1.65
7,01/03/2024,N,JAM,,,"Muchas de las cosas que van a hacer, no se pueden cumplir, mucho de lo que nos van a prometer, no se puede, no hay manera, no hay dinero, no hay forma, no se puede, ¡no les haga caso! Piense en la promesa que le den, si eso realmente lo van a cumplir, si pueden, ¿con qué dinero va a salir?, ¿con qué ojos, papá?, o ¿con qué ojos, mamá?, en este caso. ""Vamos a dar más becas"", ¿con qué ojos?, o sea ya no hay lana, de verdad, ya no hay lana.",,3.5
7,01/03/2024,N,JAM,,,"Ojalá que los spots los hagan más inteligentes y podamos saber qué diablos se proponen, pero, pues, si quieren hacer tonterías como están haciendo, pues, las van a hacer.","Ojalá que los spots los hagan más inteligentes y podamos saber qué diablos se proponen, pero, pues, si quieren hacer tonterías como están haciendo, pues, las van a hacer.",1.2
7,01/03/2024,N,JAM,,,"Pero, bueno, pobre Jatziri, tiene que cubrir a Jorge Álvarez Máynez, que es cómo cubrir una pared.",,0.5333333333333333
7,01/03/2024,N,JAM,,,"Primer lugar Claudia Sheinbaum, segundo lugar Xóchitl Gálvez, tercero, testimonial, Jorge Álvarez Máynez.",,3.466666666666667
7,01/03/2024,N,JAM,,,"Se quedaron, pues sin el apoyo de grupo Jalisco, que es bastante importante, a ver si esto no les termina pegando duro, y casi que pierden el registro, ¿no?",,0.6
7,01/03/2024,N,JAM,,,"Álvarez Máynez, testimonial, 5.5%.",,1.2666666666666666
7,01/03/2024,S,BXGR,,,,,41.05000000000002
7,01/03/2024,S,CSP,,,,,26.216666666666658
7,01/03/2024,S,JAM,,,,,7.049999999999999
7,01/03/2024,S,SE,,,,,0.5833333333333334
7,01/04/2024,N,BXGR,,,"Cuando podían ser sumamente creativos, ¿no se supone que son creativos?, ¿no se supone que para eso le pagan millones a, a la agencia de publicidad que tienen? O sea, ¿por qué meter la pata de esta manera?",,3.4166666666666665
7,01/04/2024,N,BXGR,,,"Ha sido criticada mucho la campaña de Xóchitl Gálvez porque dicen que le falta brújula, que a veces va muy bien, muy bien, ""fum"", y se pierde, va muy bien, muy bien, y ""um"", se pierde, Pos (sic) ahí está uno de los ejemplos.",,3.4166666666666665
7,01/04/2024,N,BXGR,,,"Pero entonces denunciaron a Xóchitl Gálvez, ""y, ¿qué te pasa, por qué estas usando el logo del INE?"". Pues, la verdad sí está mal, es una candidata presidencial y no puede subir un fake. Y hay siete mil ochocientas veinte opciones de, de decir lo mismo. ¿Por qué a fuerzas tenían que meter el logo del INE?, ¿por qué meter la pata de esta manera?",,3.4166666666666665
7,01/04/2024,N,BXGR,,,"Y creo que está muy mal que una candidata como Xóchitl Gálvez, que es candidata presidencial, el segundo lugar en las encuestas en estos momentos, pos (sic) haga ese tipo de tont... O sea, ¿pa'qué (sic) caer en eso, hombre?, ¿por qué subir un fake, por qué subir un photoshop mal hecho, pa'qué (sic)?, ora sí (sic), estando el suelo tan parejo, en fin.",,0.4666666666666667
7,01/04/2024,N,CSP,,,"A mí me llamó la atención que lo sacarán, pos (sic) sí, en días santos, o sea, en días realmente como que no tiene tanto rating. Pero en el marco de la niña Camila muerta, del linchamiento en Taxco, de la violencia exacerbada, desbordada y ellos salen acá como que riéndose, mmm, mmm, no sé.",,0.8833333333333333
7,01/04/2024,N,CSP,,,"Digo, no sé, querían hacer ahí algo muy raro que además fue en un muy mal timing, ¿por qué en un muy mal timing?, porque el país estaba cimbrado por el linchamiento en Taxco y por la muerte de la pequeñita Camila, pos (sic) que salga este video y ellos acá como que riéndose, ""jajaja"", ¿neta? (...) neta, ¿ese era el momento para sacar, así lo tenían que sacar?",,2.033333333333333
7,01/04/2024,N,CSP,,,"Vamos a ver si lo firman o si no, si lo firman con sus asegunes, como fue el caso del documento que firmó Claudia Sheinbaum, por ejemplo, con el Episcopado Mexicano, con la Iglesia Católica, en el marco, pues, de la inseguridad desbordada. ¿Se acuerda que decía Sheinbaum ""no está tan grave""?, acaban de linchar a una mujer allá en Taxco porque mató a una pequeñita de 8 años (...), pero decía Claudia Sheinbaum que, que, ""pos no está pa'tanto (sic), que exageraba la iglesia"".","Vamos a ver si lo firman o si no, si lo firman con sus asegunes, como fue el caso del documento que firmó Claudia Sheinbaum, por ejemplo, con el Episcopado Mexicano, con la Iglesia Católica, en el marco, pues, de la inseguridad desbordada. ¿Se acuerda que decía Sheinbaum ""no está tan grave""?, acaban de linchar a una mujer allá en Taxco porque mató a una pequeñita de 8 años (...), pero decía Claudia Sheinbaum que, que, ""pos no está pa'tanto (sic), que exageraba la iglesia"".",1.2166666666666666
7,01/04/2024,N,CSP,,,"¿Qué fue lo que hicieron? estaban en una sesión de fotos Claudia Sheinbaum, Clara Brugada, Omar García Harfuch y Ernestina Godoy, si me sigue a través de YouTube, MVS en YouTube, pues estamos viendo esta cosa... pos (sic) súper chafa la verdad, porque, o sea le pusieron ""presidenta"" y con los colores como de Friends.",,2.033333333333333
7,01/04/2024,N,JAM,,,"El candidato, ¿cómo se llama?, Jorge Álvarez Máynez, el de MOVIMIENTO CIUDADANO, el, el naranja, rechazó que sea el candidato con menos eventos en este primer mes de campaña (entre risas).","El candidato, ¿cómo se llama?, Jorge Álvarez Máynez, el de MOVIMIENTO CIUDADANO, el, el naranja, rechazó que sea el candidato con menos eventos en este primer mes de campaña (entre risas).",0.4166666666666667
7,01/04/2024,P,BXGR,,"Pero, los programas sociales no se los pueden quitar, oiga. Y, y, eso lo debería decir el INE, sí, en eso tiene razón Xóchitl Gálvez, el INE tendría que decir eso.",,"Pero, los programas sociales no se los pueden quitar, oiga. Y, y, eso lo debería decir el INE, sí, en eso tiene razón Xóchitl Gálvez, el INE tendría que decir eso.",3.4166666666666665
7,01/04/2024,S,BXGR,,,,,15.533333333333333
7,01/04/2024,S,CSP,,,,,13.25
7,01/04/2024,S,JAM,,,,,4.416666666666667
7,01/04/2024,S,SE,,,,,6.666666666666667
7,01/05/2024,N,CSP,,,"De confirmarse que hay un crematorio clandestino, o una fosa clandestina en las inmediaciones de Iztapalapa y Tláhuac, se va a complicar la elección porque esa ha sido justamente la, eh, estrategia de la candidata Claudia Sheinbaum: presumir los avances de seguridad en la Ciudad de México.","De confirmarse que hay un crematorio clandestino, o una fosa clandestina en las inmediaciones de Iztapalapa y Tláhuac, se va a complicar la elección porque esa ha sido justamente la, eh, estrategia de la candidata Claudia Sheinbaum: presumir los avances de seguridad en la Ciudad de México.",0.65
7,01/05/2024,S,BXGR,,,,,13.549999999999997
7,01/05/2024,S,CSP,,,,,18.650000000000002
7,01/05/2024,S,JAM,,,,,4.250000000000001
7,01/05/2024,S,SE,,,,,3.7499999999999996
7,02/04/2024,N,BXGR,"Y luego la tómbola para ver qué candidato responde esa pregunta (...) No vaya a ser que Xóchitl Gálvez se sienta ofendida cuando le pregunten ""oiga, ¿y, y Alito Moreno y Marko Cortés van a estar manejando la presidencia si usted llega a la presidencia?"".",,"Y luego la tómbola para ver qué candidato responde esa pregunta (...) No vaya a ser que Xóchitl Gálvez se sienta ofendida cuando le pregunten ""oiga, ¿y, y Alito Moreno y Marko Cortés van a estar manejando la presidencia si usted llega a la presidencia?"".",,3.7333333333333334
7,02/04/2024,N,CSP,,,"Y luego la tómbola para ver qué candidato responde esa pregunta. No vaya a ser que Sheinbaum se enoje cuando le pregunten ""¿va a seguir con la estrategia de abrazos, no balazos?""",,3.7333333333333334
7,02/04/2024,N,JAM,,,"Y luego la tómbola para ver qué candidato responde esa pregunta (...) Y no se hace que Jorge Álvarez Máynez se sienta molesto cuando le preguntan ""¿usted cómo se llama?"".","Y luego la tómbola para ver qué candidato responde esa pregunta (...) Y no se hace que Jorge Álvarez Máynez se sienta molesto cuando le preguntan ""¿usted cómo se llama?"".",3.7333333333333334
7,02/04/2024,S,BXGR,,,,,20.93333333333333
7,02/04/2024,S,CSP,,,,,31.149999999999995
7,02/04/2024,S,JAM,,,,,9.316666666666666
7,02/04/2024,S,SE,,,,,2.0166666666666666
7,02/05/2024,N,CSP,,,"Así como no, no sé, no parecería que, que esté sucediendo, tampoco parece que Claudia Sheinbaum tenga esa súper ultra mega ventaja, pero pues así están, es la guerra hombre, ahorita todo se vale.",,0.23333333333333334
7,02/05/2024,S,BXGR,,,,,11.283333333333331
7,02/05/2024,S,CSP,,,,,11.083333333333332
7,02/05/2024,S,JAM,,,,,8.116666666666667
7,02/05/2024,S,SE,,,,,2.7166666666666663
7,03/04/2024,N,BXGR,,,"Ayer no le va tan bien a Xóchitl Gálvez en el ITAM. Eh, la cuestionan y la cuestionan fuerte por los personajes que representan los partidos políticos en los cuales, pues ella está contendiendo. Si bien no milita, contiende por esos partidos.",,0.5333333333333333
7,03/04/2024,N,CSP,,,"Y Claudia Sheinbaum se lanza mucho con el tema de la violencia y culpa a Guanajuato y culpa al PAN. Se sube MORENA ahora a este tren debido a que asesinaron a una candidata de MORENA en Celaya y, y, pues están sacando raja política. Digo, no podíamos esperar menos dado que estamos en un periodo de elecciones.","Y Claudia Sheinbaum se lanza mucho con el tema de la violencia y culpa a Guanajuato y culpa al PAN. Se sube MORENA ahora a este tren debido a que asesinaron a una candidata de MORENA en Celaya y, y, pues están sacando raja política. Digo, no podíamos esperar menos dado que estamos en un periodo de elecciones.",0.3333333333333333
7,03/04/2024,N,CSP,,,"Y sabe qué, yo le reconozco algo a Xóchitl Gálvez y Álvarez Máynez, esos van con el ITAM, esos van a la IBERO, esos van con los empresarios, esos van con los constructores, esos van con los banqueros, con los financieros al menos. Claudia Sheinbaum no va a algo que no sea de la 4T y algo que no este 100% controlado. Qué no se mueva un cabello del lugar porque, porque no lo aceptan, porque se sacan de onda, porque no está dentro del guion y del protocolo.",,1.2166666666666666
7,03/04/2024,N,SE,,,"Y Claudia Sheinbaum se lanza mucho con el tema de la violencia y culpa a Guanajuato y culpa al PAN. Se sube MORENA ahora a este tren debido a que asesinaron a una candidata de MORENA en Celaya y, y, pues están sacando raja política. Digo, no podíamos esperar menos dado que estamos en un periodo de elecciones.",,0.3333333333333333
7,03/04/2024,P,BXGR,,"Entonces le fue, le fue bien, le fue mal, pues, o sea, los cuestionamientos fueron duros, aunque creo que ella respondió bastante bien.",,"Entonces le fue, le fue bien, le fue mal, pues, o sea, los cuestionamientos fueron duros, aunque creo que ella respondió bastante bien. ",0.5333333333333333
7,03/04/2024,P,BXGR,,"Y sabe qué, yo le reconozco algo a Xóchitl Gálvez y Álvarez Máynez, esos van con el ITAM, esos van a la IBERO, esos van con los empresarios, esos van con los constructores, esos van con los banqueros, con los financieros al menos (...) pero sí reconocemos, yo reconozco que Xóchitl Gálvez y que Álvarez Máynez al menos van, al menos se enfrentan.",,,1.2166666666666666
7,03/04/2024,P,CSP,,"Ayer, Claudia Sheinbaum, la candidata del oficialismo, la que va en primer lugar en estos momentos en las encuestas, se dedicó, eh, pues a señalar, y tiene toda la razón, la violencia que hay en Guanajuato, el desbordamiento de las instituciones, de la, del crimen organizado.",,"Ayer, Claudia Sheinbaum, la candidata del oficialismo, la que va en primer lugar en estos momentos en las encuestas, se dedicó, eh, pues a señalar, y tiene toda la razón, la violencia que hay en Guanajuato, el desbordamiento de las instituciones, de la, del crimen organizado.",2.2
